setup_id,fold,trigger_date,exit_date,ticker,horizon_days,direction,option_type,strike,entry_underlying,exit_underlying,entry_iv,exit_iv,entry_option_price,exit_option_price,contracts,capital_allocated,pnl_dollars,pnl_pct
SETUP_0000,1,2020-05-13,2020-05-14,JPM US Equity,1,long,call,84.030000,84.030000,87.520000,5.000000,5.000000,66.274499,69.087039,1,10000.000000,281.254004,0.028125
SETUP_0000,1,2020-05-13,2020-05-14,NKE US Equity,1,long,call,86.020000,86.020000,86.550000,5.000000,5.000000,67.844013,68.002236,1,10000.000000,15.822295,0.001582
SETUP_0000,1,2020-05-13,2020-05-14,XLE US Equity,1,long,call,35.730000,35.730000,36.130000,5.000000,5.000000,28.180267,28.406627,3,10000.000000,67.908085,0.006791
SETUP_0000,1,2020-05-14,2020-05-21,AMD US Equity,5,long,call,54.510000,54.510000,54.650000,5.000000,5.000000,42.992062,42.075682,2,10000.000000,-183.275857,-0.018328
SETUP_0000,1,2020-05-14,2020-05-15,C US Equity,1,long,call,42.060000,42.060000,41.920000,5.000000,5.000000,33.172741,32.893817,3,10000.000000,-83.677245,-0.008368
SETUP_0000,1,2020-05-14,2020-05-15,JPM US Equity,1,long,call,87.520000,87.520000,85.900000,5.000000,5.000000,69.027064,67.261885,1,10000.000000,-176.517897,-0.017652
SETUP_0000,1,2020-05-14,2020-05-15,NKE US Equity,1,long,call,86.550000,86.550000,86.990000,5.000000,5.000000,68.262024,68.337942,1,10000.000000,7.591758,0.000759
SETUP_0000,1,2020-05-14,2020-05-15,XLE US Equity,1,long,call,36.130000,36.130000,35.990000,5.000000,5.000000,28.495747,28.238537,3,10000.000000,-77.163166,-0.007716
SETUP_0000,1,2020-05-22,2020-05-29,AMD US Equity,5,long,call,55.170000,55.170000,53.800000,5.000000,5.000000,43.512604,41.248950,2,10000.000000,-452.730852,-0.045273
SETUP_0000,1,2020-05-22,2020-05-25,C US Equity,1,long,call,44.100000,44.100000,44.100000,5.000000,5.000000,34.781690,34.620232,2,10000.000000,-32.291518,-0.003229
SETUP_0000,1,2020-05-22,2020-05-25,JPM US Equity,1,long,call,89.470000,89.470000,89.470000,5.000000,5.000000,70.565030,70.237465,1,10000.000000,-32.756487,-0.003276
SETUP_0000,1,2020-05-22,2020-05-25,NKE US Equity,1,long,call,93.750000,93.750000,93.750000,5.000000,5.000000,73.940667,73.597433,1,10000.000000,-34.323467,-0.003432
SETUP_0000,1,2020-05-22,2020-05-25,XLE US Equity,1,long,call,38.480000,38.480000,38.480000,5.000000,5.000000,30.349193,30.208312,3,10000.000000,-42.264545,-0.004226
SETUP_0001,1,2018-04-23,2018-05-22,AMD US Equity,21,long,call,10.040000,10.040000,12.980000,5.000000,5.000000,7.918553,9.485147,12,10000.000000,1879.912972,0.187991
SETUP_0001,1,2018-04-23,2018-04-24,LLY US Equity,1,long,call,80.200000,80.200000,80.090000,5.000000,5.000000,63.253776,62.861979,1,10000.000000,-39.179735,-0.003918
SETUP_0001,1,2018-04-23,2018-04-24,MSTR US Equity,1,long,call,13.152000,13.152000,13.034000,5.000000,5.000000,10.372988,10.219559,9,10000.000000,-138.086437,-0.013809
SETUP_0001,1,2018-04-23,2018-05-07,TSLA US Equity,10,long,call,18.891300,18.891300,20.184700,5.000000,5.000000,14.899577,15.273105,6,10000.000000,224.117147,0.022412
SETUP_0001,1,2018-04-24,2018-05-23,AMD US Equity,21,long,call,10.090000,10.090000,13.100000,5.000000,5.000000,7.957988,9.580789,12,10000.000000,1947.362283,0.194736
SETUP_0001,1,2018-04-24,2018-04-25,LLY US Equity,1,long,call,80.090000,80.090000,81.140000,5.000000,5.000000,63.167019,63.811452,1,10000.000000,64.443242,0.006444
SETUP_0001,1,2018-04-24,2018-04-25,MSTR US Equity,1,long,call,13.034000,13.034000,13.158000,5.000000,5.000000,10.279922,10.342918,9,10000.000000,56.696869,0.005670
SETUP_0001,1,2018-04-24,2018-05-08,TSLA US Equity,10,long,call,18.897300,18.897300,20.131300,5.000000,5.000000,14.904309,15.225326,6,10000.000000,192.609978,0.019261
SETUP_0001,1,2018-04-25,2018-05-24,AMD US Equity,21,long,call,9.710000,9.710000,13.410000,5.000000,5.000000,7.658281,9.925107,13,10000.000000,2946.873898,0.294687
SETUP_0001,1,2018-04-25,2018-04-26,LLY US Equity,1,long,call,81.140000,81.140000,82.550000,5.000000,5.000000,63.995155,64.957446,1,10000.000000,96.229102,0.009623
SETUP_0001,1,2018-04-25,2018-04-26,MSTR US Equity,1,long,call,13.158000,13.158000,13.229000,5.000000,5.000000,10.377721,10.392930,9,10000.000000,13.688520,0.001369
SETUP_0001,1,2018-04-25,2018-05-09,TSLA US Equity,10,long,call,18.712700,18.712700,20.456700,5.000000,5.000000,14.758715,15.536500,6,10000.000000,466.670894,0.046667
SETUP_0001,1,2018-04-26,2018-05-25,AMD US Equity,21,long,call,11.040000,11.040000,13.540000,5.000000,5.000000,8.707253,9.791206,11,10000.000000,1192.348722,0.119235
SETUP_0001,1,2018-04-26,2018-04-27,LLY US Equity,1,long,call,82.550000,82.550000,82.730000,5.000000,5.000000,65.107222,64.965661,1,10000.000000,-14.156142,-0.001416
SETUP_0001,1,2018-04-26,2018-04-27,MSTR US Equity,1,long,call,13.229000,13.229000,12.669000,5.000000,5.000000,10.433718,9.886377,9,10000.000000,-492.607455,-0.049261
SETUP_0001,1,2018-04-26,2018-05-10,TSLA US Equity,10,long,call,19.032000,19.032000,20.334700,5.000000,5.000000,15.010547,15.386564,6,10000.000000,225.610462,0.022561
SETUP_0001,1,2018-07-24,2018-08-22,AMD US Equity,21,long,call,16.190000,16.190000,20.900000,5.000000,5.000000,12.769060,15.268264,7,10000.000000,1749.442749,0.174944
SETUP_0001,1,2018-07-24,2018-07-25,LLY US Equity,1,long,call,93.350000,93.350000,96.430000,5.000000,5.000000,73.625187,76.036105,1,10000.000000,241.091773,0.024109
SETUP_0001,1,2018-07-24,2018-07-25,MSTR US Equity,1,long,call,13.332000,13.332000,13.527000,5.000000,5.000000,10.514954,10.640291,9,10000.000000,112.802561,0.011280
SETUP_0001,1,2018-07-24,2018-08-07,TSLA US Equity,10,long,call,19.828700,19.828700,25.304700,5.000000,5.000000,15.638905,19.687346,6,10000.000000,2429.064578,0.242906
SETUP_0001,1,2018-07-24,2018-07-25,XLC US Equity,1,long,call,51.440000,51.440000,51.810000,5.000000,5.000000,40.570751,40.712752,2,10000.000000,28.400111,0.002840
SETUP_0001,1,2018-07-25,2018-08-23,AMD US Equity,21,long,call,16.050000,16.050000,22.290000,5.000000,5.000000,12.658642,16.514930,7,10000.000000,2699.401266,0.269940
SETUP_0001,1,2018-07-25,2018-07-26,LLY US Equity,1,long,call,96.430000,96.430000,95.180000,5.000000,5.000000,76.054385,74.586297,1,10000.000000,-146.808811,-0.014681
SETUP_0001,1,2018-07-25,2018-07-26,MSTR US Equity,1,long,call,13.527000,13.527000,13.738000,5.000000,5.000000,10.668751,10.807670,9,10000.000000,125.026883,0.012503
SETUP_0001,1,2018-07-25,2018-08-08,TSLA US Equity,10,long,call,20.582700,20.582700,24.689300,5.000000,5.000000,16.233585,19.028077,6,10000.000000,1676.695300,0.167670
SETUP_0001,1,2018-07-25,2018-07-26,XLC US Equity,1,long,call,51.810000,51.810000,49.856200,5.000000,5.000000,40.862570,38.931880,2,10000.000000,-386.138024,-0.038614
SETUP_0001,1,2019-02-20,2019-03-21,AMD US Equity,21,long,call,23.950000,23.950000,27.890000,5.000000,5.000000,18.889376,19.956106,5,10000.000000,533.365130,0.053337
SETUP_0001,1,2019-02-20,2019-02-21,LLY US Equity,1,long,call,122.660000,122.660000,122.720000,5.000000,5.000000,96.741998,96.346471,1,10000.000000,-39.552682,-0.003955
SETUP_0001,1,2019-02-20,2019-02-21,MSTR US Equity,1,long,call,14.042000,14.042000,14.313000,5.000000,5.000000,11.074932,11.265588,9,10000.000000,171.590227,0.017159
SETUP_0001,1,2019-02-20,2019-03-06,TSLA US Equity,10,long,call,20.170700,20.170700,18.416000,5.000000,5.000000,15.908640,13.569292,6,10000.000000,-1403.608754,-0.140361
SETUP_0001,1,2019-02-20,2019-02-21,XLC US Equity,1,long,call,46.070000,46.070000,45.640000,5.000000,5.000000,36.335430,35.783127,2,10000.000000,-110.460641,-0.011046
SETUP_0001,1,2019-06-24,2019-07-23,AMD US Equity,21,long,call,29.260000,29.260000,33.490000,5.000000,5.000000,23.077375,23.877383,4,10000.000000,320.003185,0.032000
SETUP_0001,1,2019-06-24,2019-06-25,LLY US Equity,1,long,call,115.630000,115.630000,115.360000,5.000000,5.000000,91.197433,90.533136,1,10000.000000,-66.429784,-0.006643
SETUP_0001,1,2019-06-24,2019-06-25,MSTR US Equity,1,long,call,14.158000,14.158000,14.016000,5.000000,5.000000,11.166421,10.987902,8,10000.000000,-142.815412,-0.014282
SETUP_0001,1,2019-06-24,2019-07-08,TSLA US Equity,10,long,call,14.909300,14.909300,15.356000,5.000000,5.000000,11.758972,11.549456,8,10000.000000,-167.612424,-0.016761
SETUP_0001,1,2019-06-24,2019-06-25,XLC US Equity,1,long,call,49.520000,49.520000,48.600000,5.000000,5.000000,39.056446,38.054670,2,10000.000000,-200.355195,-0.020036
SETUP_0001,1,2019-09-30,2019-10-29,AMD US Equity,21,long,call,28.990000,28.990000,33.030000,5.000000,5.000000,22.864426,23.527041,4,10000.000000,265.046123,0.026505
SETUP_0001,1,2019-09-30,2019-10-01,LLY US Equity,1,long,call,111.830000,111.830000,110.960000,5.000000,5.000000,88.200372,87.014704,1,10000.000000,-118.566739,-0.011857
SETUP_0001,1,2019-09-30,2019-10-01,MSTR US Equity,1,long,call,14.837000,14.837000,14.634000,5.000000,5.000000,11.701949,11.466551,8,10000.000000,-188.318399,-0.018832
SETUP_0001,1,2019-09-30,2019-10-14,TSLA US Equity,10,long,call,16.058000,16.058000,17.130700,5.000000,5.000000,12.664952,12.958948,7,10000.000000,205.797035,0.020580
SETUP_0001,1,2019-09-30,2019-10-01,XLC US Equity,1,long,call,49.520000,49.520000,49.020000,5.000000,5.000000,39.056446,38.429075,2,10000.000000,-125.474355,-0.012547
SETUP_0001,1,2020-01-22,2020-02-20,AMD US Equity,21,long,call,51.430000,51.430000,57.270000,5.000000,5.000000,40.562864,40.597397,2,10000.000000,6.906628,0.000691
SETUP_0001,1,2020-01-22,2020-01-23,MSTR US Equity,1,long,call,14.592000,14.592000,14.574000,5.000000,5.000000,11.508717,11.439229,8,10000.000000,-55.590653,-0.005559
SETUP_0001,1,2020-01-22,2020-02-05,TSLA US Equity,10,long,call,37.970700,37.970700,48.980000,5.000000,5.000000,29.947508,38.168353,3,10000.000000,2466.253326,0.246625
SETUP_0001,1,2020-01-22,2020-01-23,XLC US Equity,1,long,call,56.600000,56.600000,56.370000,5.000000,5.000000,44.640446,44.227979,2,10000.000000,-82.493363,-0.008249
SETUP_0001,1,2020-06-23,2020-07-22,AMD US Equity,21,long,call,53.990000,53.990000,61.790000,5.000000,5.000000,42.581937,44.053690,2,10000.000000,294.350474,0.029435
SETUP_0001,1,2020-06-23,2020-06-24,MSTR US Equity,1,long,call,11.754000,11.754000,11.438000,5.000000,5.000000,9.270385,8.945637,10,10000.000000,-324.748535,-0.032475
SETUP_0001,1,2020-06-23,2020-07-07,TSLA US Equity,10,long,call,66.785300,66.785300,92.657300,5.000000,5.000000,52.673596,72.981094,1,10000.000000,2030.749793,0.203075
SETUP_0001,1,2020-06-23,2020-06-24,XLC US Equity,1,long,call,55.910000,55.910000,54.650000,5.000000,5.000000,44.096242,42.768042,2,10000.000000,-265.639999,-0.026564
SETUP_0001,1,2020-06-24,2020-07-23,AMD US Equity,21,long,call,52.390000,52.390000,59.570000,5.000000,5.000000,41.320017,42.413330,2,10000.000000,218.662672,0.021866
SETUP_0001,1,2020-06-24,2020-06-25,MSTR US Equity,1,long,call,11.438000,11.438000,11.779000,5.000000,5.000000,9.021156,9.284002,11,10000.000000,289.130830,0.028913
SETUP_0001,1,2020-06-24,2020-07-08,TSLA US Equity,10,long,call,64.056700,64.056700,91.058700,5.000000,5.000000,50.521548,71.972661,1,10000.000000,2145.111275,0.214511
SETUP_0001,1,2020-06-24,2020-06-25,XLC US Equity,1,long,call,54.650000,54.650000,54.890000,5.000000,5.000000,43.102480,43.116641,2,10000.000000,2.832198,0.000283
SETUP_0002,1,2018-04-23,2018-05-22,AMD US Equity,21,long,call,10.040000,10.040000,12.980000,5.000000,5.000000,7.918553,9.485147,12,10000.000000,1879.912972,0.187991
SETUP_0002,1,2018-04-23,2018-04-24,LLY US Equity,1,long,call,80.200000,80.200000,80.090000,5.000000,5.000000,63.253776,62.861979,1,10000.000000,-39.179735,-0.003918
SETUP_0002,1,2018-04-23,2018-04-24,MSTR US Equity,1,long,call,13.152000,13.152000,13.034000,5.000000,5.000000,10.372988,10.219559,9,10000.000000,-138.086437,-0.013809
SETUP_0002,1,2018-04-23,2018-05-07,TSLA US Equity,10,long,call,18.891300,18.891300,20.184700,5.000000,5.000000,14.899577,15.273105,6,10000.000000,224.117147,0.022412
SETUP_0002,1,2018-04-24,2018-05-23,AMD US Equity,21,long,call,10.090000,10.090000,13.100000,5.000000,5.000000,7.957988,9.580789,12,10000.000000,1947.362283,0.194736
SETUP_0002,1,2018-04-24,2018-04-25,LLY US Equity,1,long,call,80.090000,80.090000,81.140000,5.000000,5.000000,63.167019,63.811452,1,10000.000000,64.443242,0.006444
SETUP_0002,1,2018-04-24,2018-04-25,MSTR US Equity,1,long,call,13.034000,13.034000,13.158000,5.000000,5.000000,10.279922,10.342918,9,10000.000000,56.696869,0.005670
SETUP_0002,1,2018-04-24,2018-05-08,TSLA US Equity,10,long,call,18.897300,18.897300,20.131300,5.000000,5.000000,14.904309,15.225326,6,10000.000000,192.609978,0.019261
SETUP_0002,1,2018-04-25,2018-05-24,AMD US Equity,21,long,call,9.710000,9.710000,13.410000,5.000000,5.000000,7.658281,9.925107,13,10000.000000,2946.873898,0.294687
SETUP_0002,1,2018-04-25,2018-04-26,LLY US Equity,1,long,call,81.140000,81.140000,82.550000,5.000000,5.000000,63.995155,64.957446,1,10000.000000,96.229102,0.009623
SETUP_0002,1,2018-04-25,2018-04-26,MSTR US Equity,1,long,call,13.158000,13.158000,13.229000,5.000000,5.000000,10.377721,10.392930,9,10000.000000,13.688520,0.001369
SETUP_0002,1,2018-04-25,2018-05-09,TSLA US Equity,10,long,call,18.712700,18.712700,20.456700,5.000000,5.000000,14.758715,15.536500,6,10000.000000,466.670894,0.046667
SETUP_0002,1,2018-04-26,2018-05-25,AMD US Equity,21,long,call,11.040000,11.040000,13.540000,5.000000,5.000000,8.707253,9.791206,11,10000.000000,1192.348722,0.119235
SETUP_0002,1,2018-04-26,2018-04-27,LLY US Equity,1,long,call,82.550000,82.550000,82.730000,5.000000,5.000000,65.107222,64.965661,1,10000.000000,-14.156142,-0.001416
SETUP_0002,1,2018-04-26,2018-04-27,MSTR US Equity,1,long,call,13.229000,13.229000,12.669000,5.000000,5.000000,10.433718,9.886377,9,10000.000000,-492.607455,-0.049261
SETUP_0002,1,2018-04-26,2018-05-10,TSLA US Equity,10,long,call,19.032000,19.032000,20.334700,5.000000,5.000000,15.010547,15.386564,6,10000.000000,225.610462,0.022561
SETUP_0002,1,2018-07-24,2018-08-22,AMD US Equity,21,long,call,16.190000,16.190000,20.900000,5.000000,5.000000,12.769060,15.268264,7,10000.000000,1749.442749,0.174944
SETUP_0002,1,2018-07-24,2018-07-25,LLY US Equity,1,long,call,93.350000,93.350000,96.430000,5.000000,5.000000,73.625187,76.036105,1,10000.000000,241.091773,0.024109
SETUP_0002,1,2018-07-24,2018-07-25,MSTR US Equity,1,long,call,13.332000,13.332000,13.527000,5.000000,5.000000,10.514954,10.640291,9,10000.000000,112.802561,0.011280
SETUP_0002,1,2018-07-24,2018-08-07,TSLA US Equity,10,long,call,19.828700,19.828700,25.304700,5.000000,5.000000,15.638905,19.687346,6,10000.000000,2429.064578,0.242906
SETUP_0002,1,2018-07-24,2018-07-25,XLC US Equity,1,long,call,51.440000,51.440000,51.810000,5.000000,5.000000,40.570751,40.712752,2,10000.000000,28.400111,0.002840
SETUP_0002,1,2018-07-25,2018-08-23,AMD US Equity,21,long,call,16.050000,16.050000,22.290000,5.000000,5.000000,12.658642,16.514930,7,10000.000000,2699.401266,0.269940
SETUP_0002,1,2018-07-25,2018-07-26,LLY US Equity,1,long,call,96.430000,96.430000,95.180000,5.000000,5.000000,76.054385,74.586297,1,10000.000000,-146.808811,-0.014681
SETUP_0002,1,2018-07-25,2018-07-26,MSTR US Equity,1,long,call,13.527000,13.527000,13.738000,5.000000,5.000000,10.668751,10.807670,9,10000.000000,125.026883,0.012503
SETUP_0002,1,2018-07-25,2018-08-08,TSLA US Equity,10,long,call,20.582700,20.582700,24.689300,5.000000,5.000000,16.233585,19.028077,6,10000.000000,1676.695300,0.167670
SETUP_0002,1,2018-07-25,2018-07-26,XLC US Equity,1,long,call,51.810000,51.810000,49.856200,5.000000,5.000000,40.862570,38.931880,2,10000.000000,-386.138024,-0.038614
SETUP_0002,1,2019-02-20,2019-03-21,AMD US Equity,21,long,call,23.950000,23.950000,27.890000,5.000000,5.000000,18.889376,19.956106,5,10000.000000,533.365130,0.053337
SETUP_0002,1,2019-02-20,2019-02-21,LLY US Equity,1,long,call,122.660000,122.660000,122.720000,5.000000,5.000000,96.741998,96.346471,1,10000.000000,-39.552682,-0.003955
SETUP_0002,1,2019-02-20,2019-02-21,MSTR US Equity,1,long,call,14.042000,14.042000,14.313000,5.000000,5.000000,11.074932,11.265588,9,10000.000000,171.590227,0.017159
SETUP_0002,1,2019-02-20,2019-03-06,TSLA US Equity,10,long,call,20.170700,20.170700,18.416000,5.000000,5.000000,15.908640,13.569292,6,10000.000000,-1403.608754,-0.140361
SETUP_0002,1,2019-02-20,2019-02-21,XLC US Equity,1,long,call,46.070000,46.070000,45.640000,5.000000,5.000000,36.335430,35.783127,2,10000.000000,-110.460641,-0.011046
SETUP_0002,1,2019-06-24,2019-07-23,AMD US Equity,21,long,call,29.260000,29.260000,33.490000,5.000000,5.000000,23.077375,23.877383,4,10000.000000,320.003185,0.032000
SETUP_0002,1,2019-06-24,2019-06-25,LLY US Equity,1,long,call,115.630000,115.630000,115.360000,5.000000,5.000000,91.197433,90.533136,1,10000.000000,-66.429784,-0.006643
SETUP_0002,1,2019-06-24,2019-06-25,MSTR US Equity,1,long,call,14.158000,14.158000,14.016000,5.000000,5.000000,11.166421,10.987902,8,10000.000000,-142.815412,-0.014282
SETUP_0002,1,2019-06-24,2019-07-08,TSLA US Equity,10,long,call,14.909300,14.909300,15.356000,5.000000,5.000000,11.758972,11.549456,8,10000.000000,-167.612424,-0.016761
SETUP_0002,1,2019-06-24,2019-06-25,XLC US Equity,1,long,call,49.520000,49.520000,48.600000,5.000000,5.000000,39.056446,38.054670,2,10000.000000,-200.355195,-0.020036
SETUP_0002,1,2019-09-30,2019-10-29,AMD US Equity,21,long,call,28.990000,28.990000,33.030000,5.000000,5.000000,22.864426,23.527041,4,10000.000000,265.046123,0.026505
SETUP_0002,1,2019-09-30,2019-10-01,LLY US Equity,1,long,call,111.830000,111.830000,110.960000,5.000000,5.000000,88.200372,87.014704,1,10000.000000,-118.566739,-0.011857
SETUP_0002,1,2019-09-30,2019-10-01,MSTR US Equity,1,long,call,14.837000,14.837000,14.634000,5.000000,5.000000,11.701949,11.466551,8,10000.000000,-188.318399,-0.018832
SETUP_0002,1,2019-09-30,2019-10-14,TSLA US Equity,10,long,call,16.058000,16.058000,17.130700,5.000000,5.000000,12.664952,12.958948,7,10000.000000,205.797035,0.020580
SETUP_0002,1,2019-09-30,2019-10-01,XLC US Equity,1,long,call,49.520000,49.520000,49.020000,5.000000,5.000000,39.056446,38.429075,2,10000.000000,-125.474355,-0.012547
SETUP_0002,1,2020-01-22,2020-02-20,AMD US Equity,21,long,call,51.430000,51.430000,57.270000,5.000000,5.000000,40.562864,40.597397,2,10000.000000,6.906628,0.000691
SETUP_0002,1,2020-01-22,2020-01-23,MSTR US Equity,1,long,call,14.592000,14.592000,14.574000,5.000000,5.000000,11.508717,11.439229,8,10000.000000,-55.590653,-0.005559
SETUP_0002,1,2020-01-22,2020-02-05,TSLA US Equity,10,long,call,37.970700,37.970700,48.980000,5.000000,5.000000,29.947508,38.168353,3,10000.000000,2466.253326,0.246625
SETUP_0002,1,2020-01-22,2020-01-23,XLC US Equity,1,long,call,56.600000,56.600000,56.370000,5.000000,5.000000,44.640446,44.227979,2,10000.000000,-82.493363,-0.008249
SETUP_0002,1,2020-06-23,2020-07-22,AMD US Equity,21,long,call,53.990000,53.990000,61.790000,5.000000,5.000000,42.581937,44.053690,2,10000.000000,294.350474,0.029435
