setup_id,fold,trigger_date,exit_date,ticker,horizon_days,direction,option_type,strike,entry_underlying,exit_underlying,entry_iv,exit_iv,entry_option_price,exit_option_price,contracts,capital_allocated,pnl_dollars,pnl_pct
SETUP_0000,1,2019-02-20,2019-03-21,AMD US Equity,21,long,call,23.950000,23.950000,27.890000,5.000000,5.000000,18.889376,19.956106,5,10000.000000,533.365130,0.053337
SETUP_0000,1,2019-02-20,2019-02-21,LLY US Equity,1,long,call,122.660000,122.660000,122.720000,5.000000,5.000000,96.741998,96.346471,1,10000.000000,-39.552682,-0.003955
SETUP_0000,1,2019-02-20,2019-02-21,MSTR US Equity,1,long,call,14.042000,14.042000,14.313000,5.000000,5.000000,11.074932,11.265588,9,10000.000000,171.590227,0.017159
SETUP_0000,1,2019-02-20,2019-03-06,TSLA US Equity,10,long,call,20.170700,20.170700,18.416000,5.000000,5.000000,15.908640,13.569292,6,10000.000000,-1403.608754,-0.140361
SETUP_0000,1,2019-02-20,2019-02-21,XLC US Equity,1,long,call,46.070000,46.070000,45.640000,5.000000,5.000000,36.335430,35.783127,2,10000.000000,-110.460641,-0.011046
SETUP_0000,1,2019-06-24,2019-07-23,AMD US Equity,21,long,call,29.260000,29.260000,33.490000,5.000000,5.000000,23.077375,23.877383,4,10000.000000,320.003185,0.032000
SETUP_0000,1,2019-06-24,2019-06-25,LLY US Equity,1,long,call,115.630000,115.630000,115.360000,5.000000,5.000000,91.197433,90.533136,1,10000.000000,-66.429784,-0.006643
SETUP_0000,1,2019-06-24,2019-06-25,MSTR US Equity,1,long,call,14.158000,14.158000,14.016000,5.000000,5.000000,11.166421,10.987902,8,10000.000000,-142.815412,-0.014282
SETUP_0000,1,2019-06-24,2019-07-08,TSLA US Equity,10,long,call,14.909300,14.909300,15.356000,5.000000,5.000000,11.758972,11.549456,8,10000.000000,-167.612424,-0.016761
SETUP_0000,1,2019-06-24,2019-06-25,XLC US Equity,1,long,call,49.520000,49.520000,48.600000,5.000000,5.000000,39.056446,38.054670,2,10000.000000,-200.355195,-0.020036
SETUP_0000,1,2019-09-30,2019-10-29,AMD US Equity,21,long,call,28.990000,28.990000,33.030000,5.000000,5.000000,22.864426,23.527041,4,10000.000000,265.046123,0.026505
SETUP_0000,1,2019-09-30,2019-10-01,LLY US Equity,1,long,call,111.830000,111.830000,110.960000,5.000000,5.000000,88.200372,87.014704,1,10000.000000,-118.566739,-0.011857
SETUP_0000,1,2019-09-30,2019-10-01,MSTR US Equity,1,long,call,14.837000,14.837000,14.634000,5.000000,5.000000,11.701949,11.466551,8,10000.000000,-188.318399,-0.018832
SETUP_0000,1,2019-09-30,2019-10-14,TSLA US Equity,10,long,call,16.058000,16.058000,17.130700,5.000000,5.000000,12.664952,12.958948,7,10000.000000,205.797035,0.020580
SETUP_0000,1,2019-09-30,2019-10-01,XLC US Equity,1,long,call,49.520000,49.520000,49.020000,5.000000,5.000000,39.056446,38.429075,2,10000.000000,-125.474355,-0.012547
SETUP_0000,1,2020-01-22,2020-02-20,AMD US Equity,21,long,call,51.430000,51.430000,57.270000,5.000000,5.000000,40.562864,40.597397,2,10000.000000,6.906628,0.000691
SETUP_0000,1,2020-01-22,2020-01-23,MSTR US Equity,1,long,call,14.592000,14.592000,14.574000,5.000000,5.000000,11.508717,11.439229,8,10000.000000,-55.590653,-0.005559
SETUP_0000,1,2020-01-22,2020-02-05,TSLA US Equity,10,long,call,37.970700,37.970700,48.980000,5.000000,5.000000,29.947508,38.168353,3,10000.000000,2466.253326,0.246625
SETUP_0000,1,2020-01-22,2020-01-23,XLC US Equity,1,long,call,56.600000,56.600000,56.370000,5.000000,5.000000,44.640446,44.227979,2,10000.000000,-82.493363,-0.008249
SETUP_0000,1,2020-06-23,2020-07-22,AMD US Equity,21,long,call,53.990000,53.990000,61.790000,5.000000,5.000000,42.581937,44.053690,2,10000.000000,294.350474,0.029435
SETUP_0000,1,2020-06-23,2020-06-24,MSTR US Equity,1,long,call,11.754000,11.754000,11.438000,5.000000,5.000000,9.270385,8.945637,10,10000.000000,-324.748535,-0.032475
SETUP_0000,1,2020-06-23,2020-07-07,TSLA US Equity,10,long,call,66.785300,66.785300,92.657300,5.000000,5.000000,52.673596,72.981094,1,10000.000000,2030.749793,0.203075
SETUP_0000,1,2020-06-23,2020-06-24,XLC US Equity,1,long,call,55.910000,55.910000,54.650000,5.000000,5.000000,44.096242,42.768042,2,10000.000000,-265.639999,-0.026564
SETUP_0000,1,2020-06-24,2020-07-23,AMD US Equity,21,long,call,52.390000,52.390000,59.570000,5.000000,5.000000,41.320017,42.413330,2,10000.000000,218.662672,0.021866
SETUP_0000,1,2020-06-24,2020-06-25,MSTR US Equity,1,long,call,11.438000,11.438000,11.779000,5.000000,5.000000,9.021156,9.284002,11,10000.000000,289.130830,0.028913
SETUP_0000,1,2020-06-24,2020-07-08,TSLA US Equity,10,long,call,64.056700,64.056700,91.058700,5.000000,5.000000,50.521548,71.972661,1,10000.000000,2145.111275,0.214511
SETUP_0000,1,2020-06-24,2020-06-25,XLC US Equity,1,long,call,54.650000,54.650000,54.890000,5.000000,5.000000,43.102480,43.116641,2,10000.000000,2.832198,0.000283
SETUP_0001,1,2018-05-07,2018-05-14,AMD US Equity,5,long,call,11.590000,11.590000,12.230000,5.000000,5.000000,9.141038,9.487526,10,10000.000000,346.487396,0.034649
SETUP_0001,1,2018-05-07,2018-05-08,BMY US Equity,1,long,call,51.320000,51.320000,50.530000,5.000000,5.000000,40.476107,39.583582,2,10000.000000,-178.504968,-0.017850
SETUP_0001,1,2018-05-07,2018-05-08,LLY US Equity,1,long,call,78.630000,78.630000,78.880000,5.000000,5.000000,62.015517,61.950798,1,10000.000000,-6.471829,-0.000647
SETUP_0001,1,2018-05-07,2018-05-10,NKE US Equity,3,long,call,69.340000,69.340000,67.920000,5.000000,5.000000,54.688489,52.650127,1,10000.000000,-203.836223,-0.020384
SETUP_0001,1,2018-05-07,2018-05-08,TSLA US Equity,1,long,call,20.184700,20.184700,20.131300,5.000000,5.000000,15.919682,15.798127,6,10000.000000,-72.932934,-0.007293
SETUP_0001,1,2018-05-08,2018-05-15,AMD US Equity,5,long,call,11.610000,11.610000,12.450000,5.000000,5.000000,9.156812,9.680863,10,10000.000000,524.050517,0.052405
SETUP_0001,1,2018-05-08,2018-05-09,BMY US Equity,1,long,call,50.530000,50.530000,51.090000,5.000000,5.000000,39.853034,40.168076,2,10000.000000,63.008439,0.006301
SETUP_0001,1,2018-05-08,2018-05-09,LLY US Equity,1,long,call,78.880000,78.880000,79.270000,5.000000,5.000000,62.212692,62.272053,1,10000.000000,5.936130,0.000594
SETUP_0001,1,2018-05-08,2018-05-11,NKE US Equity,3,long,call,68.460000,68.460000,68.430000,5.000000,5.000000,53.994433,53.200151,1,10000.000000,-79.428204,-0.007943
SETUP_0001,1,2018-05-08,2018-05-09,TSLA US Equity,1,long,call,20.131300,20.131300,20.456700,5.000000,5.000000,15.877565,16.094482,6,10000.000000,130.149786,0.013015
SETUP_0001,1,2018-05-10,2018-05-17,AMD US Equity,5,long,call,12.130000,12.130000,12.820000,5.000000,5.000000,9.566936,9.947512,10,10000.000000,380.575337,0.038058
SETUP_0001,1,2018-05-10,2018-05-11,BMY US Equity,1,long,call,51.150000,51.150000,51.860000,5.000000,5.000000,40.342028,40.788813,2,10000.000000,89.357002,0.008936
SETUP_0001,1,2018-05-10,2018-05-11,LLY US Equity,1,long,call,80.860000,80.860000,82.450000,5.000000,5.000000,63.774319,64.898537,1,10000.000000,112.421836,0.011242
SETUP_0001,1,2018-05-10,2018-05-15,NKE US Equity,3,long,call,67.920000,67.920000,69.500000,5.000000,5.000000,53.568535,54.212596,1,10000.000000,64.406153,0.006441
SETUP_0001,1,2018-05-10,2018-05-11,TSLA US Equity,1,long,call,20.334700,20.334700,20.070700,5.000000,5.000000,16.037987,15.728042,6,10000.000000,-185.967213,-0.018597
SETUP_0001,1,2018-05-11,2018-05-18,AMD US Equity,5,long,call,11.950000,11.950000,13.000000,5.000000,5.000000,9.424970,10.129547,10,10000.000000,704.576372,0.070458
SETUP_0001,1,2018-05-11,2018-05-14,BMY US Equity,1,long,call,51.860000,51.860000,52.020000,5.000000,5.000000,40.902005,40.854959,2,10000.000000,-9.409350,-0.000941
SETUP_0001,1,2018-05-11,2018-05-14,LLY US Equity,1,long,call,82.450000,82.450000,83.070000,5.000000,5.000000,65.028352,65.280024,1,10000.000000,25.167189,0.002517
SETUP_0001,1,2018-05-11,2018-05-16,NKE US Equity,3,long,call,68.430000,68.430000,71.340000,5.000000,5.000000,53.970772,55.794441,1,10000.000000,182.366886,0.018237
SETUP_0001,1,2018-05-11,2018-05-14,TSLA US Equity,1,long,call,20.070700,20.070700,19.464700,5.000000,5.000000,15.829770,15.216114,6,10000.000000,-368.193894,-0.036819
SETUP_0001,1,2018-05-14,2018-05-21,AMD US Equity,5,long,call,12.230000,12.230000,12.990000,5.000000,5.000000,9.645807,10.086720,10,10000.000000,440.913112,0.044091
SETUP_0001,1,2018-05-14,2018-05-15,BMY US Equity,1,long,call,52.020000,52.020000,52.300000,5.000000,5.000000,41.028198,41.087705,2,10000.000000,11.901497,0.001190
SETUP_0001,1,2018-05-14,2018-05-15,LLY US Equity,1,long,call,83.070000,83.070000,82.210000,5.000000,5.000000,65.517347,64.445980,1,10000.000000,-107.136660,-0.010714
SETUP_0001,1,2018-05-14,2018-05-17,NKE US Equity,3,long,call,68.840000,68.840000,70.940000,5.000000,5.000000,54.294139,55.391072,1,10000.000000,109.693266,0.010969
SETUP_0001,1,2018-05-14,2018-05-15,TSLA US Equity,1,long,call,19.464700,19.464700,18.945300,5.000000,5.000000,15.351818,14.817503,6,10000.000000,-320.588723,-0.032059
SETUP_0001,1,2018-05-15,2018-05-22,AMD US Equity,5,long,call,12.450000,12.450000,12.980000,5.000000,5.000000,9.819321,10.051569,10,10000.000000,232.247953,0.023225
SETUP_0001,1,2018-05-15,2018-05-16,BMY US Equity,1,long,call,52.300000,52.300000,52.210000,5.000000,5.000000,41.249034,40.977234,2,10000.000000,-54.360034,-0.005436
SETUP_0001,1,2018-05-15,2018-05-16,LLY US Equity,1,long,call,82.210000,82.210000,81.180000,5.000000,5.000000,64.839064,63.619268,1,10000.000000,-121.979584,-0.012198
SETUP_0001,1,2018-05-15,2018-05-18,NKE US Equity,3,long,call,69.500000,69.500000,71.320000,5.000000,5.000000,54.814681,55.654742,1,10000.000000,84.006021,0.008401
SETUP_0001,1,2018-05-15,2018-05-16,TSLA US Equity,1,long,call,18.945300,18.945300,19.098700,5.000000,5.000000,14.942167,15.009763,6,10000.000000,40.558004,0.004056
SETUP_0001,1,2018-05-16,2018-05-23,AMD US Equity,5,long,call,12.820000,12.820000,13.100000,5.000000,5.000000,10.111140,10.114475,9,10000.000000,3.001422,0.000300
SETUP_0001,1,2018-05-16,2018-05-17,BMY US Equity,1,long,call,52.210000,52.210000,52.740000,5.000000,5.000000,41.178051,41.460136,2,10000.000000,56.417062,0.005642
SETUP_0001,1,2018-05-16,2018-05-17,LLY US Equity,1,long,call,81.180000,81.180000,81.660000,5.000000,5.000000,64.026703,64.158004,1,10000.000000,13.130116,0.001313
SETUP_0001,1,2018-05-16,2018-05-21,NKE US Equity,3,long,call,71.340000,71.340000,71.380000,5.000000,5.000000,56.265890,55.501528,1,10000.000000,-76.436214,-0.007644
SETUP_0001,1,2018-05-16,2018-05-17,TSLA US Equity,1,long,call,19.098700,19.098700,18.969300,5.000000,5.000000,15.063153,14.877771,6,10000.000000,-111.229697,-0.011123
SETUP_0001,1,2018-05-17,2018-05-24,AMD US Equity,5,long,call,12.820000,12.820000,13.410000,5.000000,5.000000,10.111140,10.389595,9,10000.000000,250.610104,0.025061
SETUP_0001,1,2018-05-17,2018-05-18,BMY US Equity,1,long,call,52.740000,52.740000,52.710000,5.000000,5.000000,41.596062,41.376197,2,10000.000000,-43.973010,-0.004397
SETUP_0001,1,2018-05-17,2018-05-18,LLY US Equity,1,long,call,81.660000,81.660000,82.070000,5.000000,5.000000,64.405279,64.472317,1,10000.000000,6.703848,0.000670
SETUP_0001,1,2018-05-17,2018-05-22,NKE US Equity,3,long,call,70.940000,70.940000,71.310000,5.000000,5.000000,55.950410,55.483892,1,10000.000000,-46.651767,-0.004665
SETUP_0001,1,2018-05-17,2018-05-18,TSLA US Equity,1,long,call,18.969300,18.969300,18.454700,5.000000,5.000000,14.961095,14.432883,6,10000.000000,-316.927674,-0.031693
SETUP_0001,1,2018-05-18,2018-05-25,AMD US Equity,5,long,call,13.000000,13.000000,13.540000,5.000000,5.000000,10.253106,10.483701,9,10000.000000,207.535576,0.020754
SETUP_0001,1,2018-05-18,2018-05-21,BMY US Equity,1,long,call,52.710000,52.710000,52.240000,5.000000,5.000000,41.572401,40.960093,2,10000.000000,-122.461509,-0.012246
SETUP_0001,1,2018-05-18,2018-05-21,LLY US Equity,1,long,call,82.070000,82.070000,81.830000,5.000000,5.000000,64.728646,64.213995,1,10000.000000,-51.465072,-0.005147
SETUP_0001,1,2018-05-18,2018-05-23,NKE US Equity,3,long,call,71.320000,71.320000,71.340000,5.000000,5.000000,56.250116,55.468203,1,10000.000000,-78.191341,-0.007819
SETUP_0001,1,2018-05-18,2018-05-21,TSLA US Equity,1,long,call,18.454700,18.454700,18.966000,5.000000,5.000000,14.555230,14.944531,6,10000.000000,233.580269,0.023358
SETUP_0001,1,2018-05-23,2018-05-30,AMD US Equity,5,long,call,13.100000,13.100000,13.820000,5.000000,5.000000,10.331976,10.720598,9,10000.000000,349.760064,0.034976
SETUP_0001,1,2018-05-23,2018-05-24,BMY US Equity,1,long,call,52.500000,52.500000,52.690000,5.000000,5.000000,41.406774,41.384167,2,10000.000000,-4.521419,-0.000452
SETUP_0001,1,2018-05-23,2018-05-24,LLY US Equity,1,long,call,82.680000,82.680000,82.710000,5.000000,5.000000,65.209753,64.933824,1,10000.000000,-27.592953,-0.002759
SETUP_0001,1,2018-05-23,2018-05-28,NKE US Equity,3,long,call,71.340000,71.340000,72.250000,5.000000,5.000000,56.265890,56.275183,1,10000.000000,0.929229,0.000093
SETUP_0001,1,2018-05-23,2018-05-24,TSLA US Equity,1,long,call,18.604700,18.604700,18.523300,5.000000,5.000000,14.673535,14.532783,6,10000.000000,-84.451655,-0.008445
SETUP_0001,1,2018-05-24,2018-05-31,AMD US Equity,5,long,call,13.410000,13.410000,13.730000,5.000000,5.000000,10.576473,10.604001,9,10000.000000,24.775499,0.002478
SETUP_0001,1,2018-05-24,2018-05-25,BMY US Equity,1,long,call,52.690000,52.690000,52.770000,5.000000,5.000000,41.556627,41.435126,2,10000.000000,-24.300189,-0.002430
SETUP_0001,1,2018-05-24,2018-05-25,LLY US Equity,1,long,call,82.710000,82.710000,82.770000,5.000000,5.000000,65.233414,64.984152,1,10000.000000,-24.926256,-0.002493
SETUP_0001,1,2018-05-24,2018-05-29,NKE US Equity,3,long,call,72.180000,72.180000,70.920000,5.000000,5.000000,56.928399,55.000112,1,10000.000000,-192.828665,-0.019283
SETUP_0001,1,2018-05-24,2018-05-25,TSLA US Equity,1,long,call,18.523300,18.523300,18.590000,5.000000,5.000000,14.609335,14.601058,6,10000.000000,-4.966169,-0.000497
SETUP_0001,1,2018-05-25,2018-06-01,AMD US Equity,5,long,call,13.540000,13.540000,14.400000,5.000000,5.000000,10.679004,11.183687,9,10000.000000,454.214800,0.045421
SETUP_0001,1,2018-05-25,2018-05-28,BMY US Equity,1,long,call,52.770000,52.770000,52.770000,5.000000,5.000000,41.619723,41.426523,2,10000.000000,-38.639987,-0.003864
SETUP_0001,1,2018-05-25,2018-05-28,LLY US Equity,1,long,call,82.770000,82.770000,82.770000,5.000000,5.000000,65.280736,64.977701,1,10000.000000,-30.303503,-0.003030
SETUP_0001,1,2018-05-25,2018-05-30,NKE US Equity,3,long,call,72.250000,72.250000,72.230000,5.000000,5.000000,56.983608,56.155717,1,10000.000000,-82.789097,-0.008279
SETUP_0001,1,2018-05-25,2018-05-28,TSLA US Equity,1,long,call,18.590000,18.590000,18.590000,5.000000,5.000000,14.661941,14.593880,6,10000.000000,-40.836689,-0.004084
SETUP_0001,1,2018-05-28,2018-06-04,AMD US Equity,5,long,call,13.540000,13.540000,14.850000,5.000000,5.000000,10.679004,11.584605,9,10000.000000,815.040904,0.081504
SETUP_0001,1,2018-05-28,2018-05-29,BMY US Equity,1,long,call,52.770000,52.770000,52.270000,5.000000,5.000000,41.619723,40.980441,2,10000.000000,-127.856457,-0.012786
SETUP_0001,1,2018-05-28,2018-05-29,LLY US Equity,1,long,call,82.770000,82.770000,82.440000,5.000000,5.000000,65.280736,64.683219,1,10000.000000,-59.751736,-0.005975
SETUP_0001,1,2018-05-28,2018-05-31,NKE US Equity,3,long,call,72.250000,72.250000,71.800000,5.000000,5.000000,56.983608,55.773666,1,10000.000000,-120.994182,-0.012099
SETUP_0001,1,2018-05-28,2018-05-29,TSLA US Equity,1,long,call,18.590000,18.590000,18.917300,5.000000,5.000000,14.661941,14.886215,6,10000.000000,134.564101,0.013456
SETUP_0001,1,2018-05-29,2018-06-05,AMD US Equity,5,long,call,13.360000,13.360000,14.850000,5.000000,5.000000,10.537038,11.606820,9,10000.000000,962.803500,0.096280
SETUP_0001,1,2018-05-29,2018-05-30,BMY US Equity,1,long,call,52.270000,52.270000,53.020000,5.000000,5.000000,41.225373,41.703791,2,10000.000000,95.683749,0.009568
SETUP_0001,1,2018-05-29,2018-05-30,LLY US Equity,1,long,call,82.440000,82.440000,83.860000,5.000000,5.000000,65.020465,65.986920,1,10000.000000,96.645517,0.009665
SETUP_0001,1,2018-05-29,2018-06-01,NKE US Equity,3,long,call,70.920000,70.920000,72.760000,5.000000,5.000000,55.934636,56.776552,1,10000.000000,84.191629,0.008419
SETUP_0001,1,2018-05-29,2018-05-30,TSLA US Equity,1,long,call,18.917300,18.917300,19.448000,5.000000,5.000000,14.920083,15.325031,6,10000.000000,242.968882,0.024297
SETUP_0001,1,2018-05-30,2018-06-06,AMD US Equity,5,long,call,13.820000,13.820000,15.670000,5.000000,5.000000,10.899840,12.282404,9,10000.000000,1244.307762,0.124431
SETUP_0001,1,2018-05-30,2018-05-31,BMY US Equity,1,long,call,53.020000,53.020000,52.620000,5.000000,5.000000,41.816898,41.265888,2,10000.000000,-110.202029,-0.011020
SETUP_0001,1,2018-05-30,2018-05-31,LLY US Equity,1,long,call,83.860000,83.860000,85.040000,5.000000,5.000000,66.140420,66.887182,1,10000.000000,74.676219,0.007468
SETUP_0001,1,2018-05-30,2018-06-04,NKE US Equity,3,long,call,72.230000,72.230000,73.830000,5.000000,5.000000,56.967834,57.581294,1,10000.000000,61.346007,0.006135
SETUP_0001,1,2018-05-30,2018-05-31,TSLA US Equity,1,long,call,19.448000,19.448000,18.982000,5.000000,5.000000,15.338646,14.851951,6,10000.000000,-292.017136,-0.029202
SETUP_0001,1,2018-08-28,2018-09-04,AMD US Equity,5,long,call,25.050000,25.050000,28.060000,5.000000,5.000000,19.756946,21.955995,5,10000.000000,1099.524167,0.109952
SETUP_0001,1,2018-08-28,2018-08-29,BMY US Equity,1,long,call,60.170000,60.170000,61.120000,5.000000,5.000000,47.456106,48.084262,2,10000.000000,125.631181,0.012563
SETUP_0001,1,2018-08-28,2018-08-29,LLY US Equity,1,long,call,105.180000,105.180000,105.330000,5.000000,5.000000,82.955514,82.704318,1,10000.000000,-25.119593,-0.002512
SETUP_0001,1,2018-08-28,2018-08-31,NKE US Equity,3,long,call,82.580000,82.580000,82.200000,5.000000,5.000000,65.130883,63.867285,1,10000.000000,-126.359790,-0.012636
SETUP_0001,1,2018-08-28,2018-08-29,TSLA US Equity,1,long,call,20.790700,20.790700,20.334000,5.000000,5.000000,16.397635,15.914281,6,10000.000000,-290.012290,-0.029001
SETUP_0001,1,2018-08-29,2018-09-05,AMD US Equity,5,long,call,25.200000,25.200000,28.510000,5.000000,5.000000,19.875251,22.339589,5,10000.000000,1232.168611,0.123217
SETUP_0001,1,2018-08-29,2018-08-30,BMY US Equity,1,long,call,61.120000,61.120000,60.690000,5.000000,5.000000,48.205372,47.597931,2,10000.000000,-121.488192,-0.012149
SETUP_0001,1,2018-08-29,2018-08-30,LLY US Equity,1,long,call,105.330000,105.330000,105.480000,5.000000,5.000000,83.073819,82.822074,1,10000.000000,-25.174512,-0.002517
SETUP_0001,1,2018-08-29,2018-09-03,NKE US Equity,3,long,call,82.790000,82.790000,82.200000,5.000000,5.000000,65.296510,63.844018,1,10000.000000,-145.249293,-0.014525
SETUP_0001,1,2018-08-29,2018-08-30,TSLA US Equity,1,long,call,20.334000,20.334000,20.210000,5.000000,5.000000,16.037435,15.852345,6,10000.000000,-111.054231,-0.011105
SETUP_0001,1,2018-08-30,2018-09-06,AMD US Equity,5,long,call,24.890000,24.890000,27.840000,5.000000,5.000000,19.630754,21.779317,5,10000.000000,1074.281482,0.107428
SETUP_0001,1,2018-08-30,2018-08-31,BMY US Equity,1,long,call,60.690000,60.690000,60.550000,5.000000,5.000000,47.866230,47.519093,2,10000.000000,-69.427419,-0.006943
SETUP_0001,1,2018-08-30,2018-08-31,LLY US Equity,1,long,call,105.480000,105.480000,105.650000,5.000000,5.000000,83.192124,82.957682,1,10000.000000,-23.444165,-0.002344
SETUP_0001,1,2018-08-30,2018-09-04,NKE US Equity,3,long,call,81.400000,81.400000,79.600000,5.000000,5.000000,64.200217,61.689329,1,10000.000000,-251.088762,-0.025109
SETUP_0001,1,2018-08-30,2018-08-31,TSLA US Equity,1,long,call,20.210000,20.210000,20.110700,5.000000,5.000000,15.939636,15.777035,6,10000.000000,-97.560725,-0.009756
SETUP_0001,1,2018-08-31,2018-09-07,AMD US Equity,5,long,call,25.170000,25.170000,27.380000,5.000000,5.000000,19.851590,21.334205,5,10000.000000,741.307492,0.074131
SETUP_0001,1,2018-08-31,2018-09-03,BMY US Equity,1,long,call,60.550000,60.550000,60.550000,5.000000,5.000000,47.755812,47.534129,2,10000.000000,-44.336767,-0.004434
SETUP_0001,1,2018-08-31,2018-09-03,LLY US Equity,1,long,call,105.650000,105.650000,105.650000,5.000000,5.000000,83.326203,82.939400,1,10000.000000,-38.680259,-0.003868
SETUP_0001,1,2018-08-31,2018-09-05,NKE US Equity,3,long,call,82.200000,82.200000,79.920000,5.000000,5.000000,64.831177,61.885650,1,10000.000000,-294.552695,-0.029455
SETUP_0001,1,2018-08-31,2018-09-03,TSLA US Equity,1,long,call,20.110700,20.110700,20.110700,5.000000,5.000000,15.861318,15.787690,6,10000.000000,-44.177213,-0.004418
SETUP_0001,1,2018-09-03,2018-09-10,AMD US Equity,5,long,call,25.170000,25.170000,29.890000,5.000000,5.000000,19.851590,23.580368,5,10000.000000,1864.388969,0.186439
